set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-GM,1,Gage Miller,Miami Marlins,False,Class of 2024 Autographs	C24-GM	Gage Miller	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-GO,1,Griff O'Ferrall,Baltimore Orioles,False,Class of 2024 Autographs	C24-GO	Griff O'Ferrall	Baltimore Orioles
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JC,1,Jac Caglianone,Kansas City Royals,False,Class of 2024 Autographs	C24-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JCO,1,Jacob Cozart,Cleveland Guardians,False,Class of 2024 Autographs	C24-JCO	Jacob Cozart	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JD,1,JD Dix,Arizona Diamondbacks,False,Class of 2024 Autographs	C24-JD	JD Dix	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JK,1,Josh Kuroda-Grauer,Oakland Athletics,False,Class of 2024 Autographs	C24-JK	Josh Kuroda-Grauer	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JT,1,James Tibbs III,San Francisco Giants,False,Class of 2024 Autographs	C24-JT	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-JTH,1,Jared Thomas,Colorado Rockies,False,Class of 2024 Autographs	C24-JTH	Jared Thomas	Colorado Rockies
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-KC,1,Kaelen Culpepper,Minnesota Twins,False,Class of 2024 Autographs	C24-KC	Kaelen Culpepper	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-KG,1,Konnor Griffin,Pittsburgh Pirates,False,Class of 2024 Autographs	C24-KG	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-KL,1,Kellon Lindsey,Los Angeles Dodgers,False,Class of 2024 Autographs	C24-KL	Kellon Lindsey	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-NK,1,Nick Kurtz,Oakland Athletics,False,Class of 2024 Autographs	C24-NK	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-RW,1,Ryan Waldschmidt,Arizona Diamondbacks,False,Class of 2024 Autographs	C24-RW	Ryan Waldschmidt	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-SK,1,Seaver King,Washington Nationals,False,Class of 2024 Autographs	C24-SK	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-TB,1,Travis Bazzana,Cleveland Guardians,False,Class of 2024 Autographs	C24-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-TL,1,Tyson Lewis,Cincinnati Reds,False,Class of 2024 Autographs	C24-TL	Tyson Lewis	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-BM,1,Braden Montgomery,Boston Red Sox,False,Draft Prospect Portrait Autographs	DPPA-BM	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-BR,1,Bryce Rainer,Detroit Tigers,False,Draft Prospect Portrait Autographs	DPPA-BR	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-CB,1,Chase Burns,Cincinnati Reds,False,Draft Prospect Portrait Autographs	DPPA-CB	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-CC,1,Cam Caminiti,Atlanta Braves,False,Draft Prospect Portrait Autographs	DPPA-CC	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-CM,1,Christian Moore,Los Angeles Angels,False,Draft Prospect Portrait Autographs	DPPA-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-CS,1,Cam Smith,Chicago Cubs,False,Draft Prospect Portrait Autographs	DPPA-CS	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-HS,1,Hagen Smith,Chicago White Sox,False,Draft Prospect Portrait Autographs	DPPA-HS	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-JC,1,Jac Caglianone,Kansas City Royals,False,Draft Prospect Portrait Autographs	DPPA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-JT,1,James Tibbs III,San Francisco Giants,False,Draft Prospect Portrait Autographs	DPPA-JT	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-NK,1,Nick Kurtz,Oakland Athletics,False,Draft Prospect Portrait Autographs	DPPA-NK	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-SK,1,Seaver King,Washington Nationals,False,Draft Prospect Portrait Autographs	DPPA-SK	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Draft Prospect Portrait Autographs,,DPPA-TB,1,Travis Bazzana,Cleveland Guardians,False,Draft Prospect Portrait Autographs	DPPA-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-1,1,Travis Bazzana,Cleveland Guardians,False,Etched in Glass Variations	BDC-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-2,1,Hagen Smith,Chicago White Sox,False,Etched in Glass Variations	BDC-2	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-8,1,Jac Caglianone,Kansas City Royals,False,Etched in Glass Variations	BDC-8	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-13,1,Christian Moore,Los Angeles Angels,False,Etched in Glass Variations	BDC-13	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-16,1,Dante Nori,Philadelphia Phillies,False,Etched in Glass Variations	BDC-16	Dante Nori	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-18,1,Ryan Waldschmidt,Arizona Diamondbacks,False,Etched in Glass Variations	BDC-18	Ryan Waldschmidt	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-20,1,Cam Caminiti,Atlanta Braves,False,Etched in Glass Variations	BDC-20	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-22,1,Konnor Griffin,Pittsburgh Pirates,False,Etched in Glass Variations	BDC-22	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-24,1,Kellon Lindsey,Los Angeles Dodgers,False,Etched in Glass Variations	BDC-24	Kellon Lindsey	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-28,1,Carson Benge,New York Mets,False,Etched in Glass Variations	BDC-28	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-40,1,James Tibbs III,San Francisco Giants,False,Etched in Glass Variations	BDC-40	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-55,1,Chase Burns,Cincinnati Reds,False,Etched in Glass Variations	BDC-55	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-56,1,Nick Kurtz,Oakland Athletics,False,Etched in Glass Variations	BDC-56	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-58,1,Braden Montgomery,Boston Red Sox,False,Etched in Glass Variations	BDC-58	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-62,1,Seaver King,Washington Nationals,False,Etched in Glass Variations	BDC-62	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-67,1,Cam Smith,Chicago Cubs,False,Etched in Glass Variations	BDC-67	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-72,1,Braylon Payne,Milwaukee Brewers,False,Etched in Glass Variations	BDC-72	Braylon Payne	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-73,1,Theo Gillen,Tampa Bay Rays,False,Etched in Glass Variations	BDC-73	Theo Gillen	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-86,1,Bryce Rainer,Detroit Tigers,False,Etched in Glass Variations	BDC-86	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Etched in Glass Variations,,BDC-98,1,Kaelen Culpepper,Minnesota Twins,False,Etched in Glass Variations	BDC-98	Kaelen Culpepper	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-1,1,Arjun Nimmala,Toronto Blue Jays,False,Final Draft	FD-1	Arjun Nimmala	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-2,1,Jose Perdomo,Atlanta Braves,False,Final Draft	FD-2	Jose Perdomo	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-3,1,Fernando Cruz,Chicago Cubs,False,Final Draft	FD-3	Fernando Cruz	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-4,1,Max Clark,Detroit Tigers,False,Final Draft	FD-4	Max Clark	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-5,1,Walker Jenkins,Minnesota Twins,False,Final Draft	FD-5	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-6,1,Francisco Vilorio,New York Yankees,False,Final Draft	FD-6	Francisco Vilorio	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-7,1,George Lombard Jr.,New York Yankees,False,Final Draft	FD-7	George Lombard Jr.	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-8,1,Aidan Miller,Philadelphia Phillies,False,Final Draft	FD-8	Aidan Miller	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-9,1,Leo De Vries,San Diego Padres,False,Final Draft	FD-9	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-10,1,Paulino Santana,Texas Rangers,False,Final Draft	FD-10	Paulino Santana	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-11,1,Travis Bazzana,Cleveland Guardians,False,Final Draft	FD-11	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-12,1,Chase Burns,Cincinnati Reds,False,Final Draft	FD-12	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-13,1,Nick Kurtz,Oakland Athletics,False,Final Draft	FD-13	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-14,1,Jac Caglianone,Kansas City Royals,False,Final Draft	FD-14	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-15,1,Christian Moore,Los Angeles Angels,False,Final Draft	FD-15	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-16,1,Konnor Griffin,Pittsburgh Pirates,False,Final Draft	FD-16	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-17,1,Seaver King,Washington Nationals,False,Final Draft	FD-17	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-18,1,Bryce Rainer,Detroit Tigers,False,Final Draft	FD-18	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-19,1,Braden Montgomery,Boston Red Sox,False,Final Draft	FD-19	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Final Draft,,FD-20,1,James Tibbs III,San Francisco Giants,False,Final Draft	FD-20	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-1,1,Travis Bazzana,Cleveland Guardians,False,Image Variations	BDC-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-2,1,Hagen Smith,Chicago White Sox,False,Image Variations	BDC-2	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-8,1,Jac Caglianone,Kansas City Royals,False,Image Variations	BDC-8	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-13,1,Christian Moore,Los Angeles Angels,False,Image Variations	BDC-13	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-22,1,Konnor Griffin,Pittsburgh Pirates,False,Image Variations	BDC-22	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-55,1,Chase Burns,Cincinnati Reds,False,Image Variations	BDC-55	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-56,1,Nick Kurtz,Oakland Athletics,False,Image Variations	BDC-56	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-58,1,Braden Montgomery,Boston Red Sox,False,Image Variations	BDC-58	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-67,1,Cam Smith,Chicago Cubs,False,Image Variations	BDC-67	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Image Variations,,BDC-86,1,Bryce Rainer,Detroit Tigers,False,Image Variations	BDC-86	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Image Variations Autographs,,CPA-CB,1,Chase Burns,Cincinnati Reds,False,Image Variations Autographs	CPA-CB	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Image Variations Autographs,,CPA-CM,1,Christian Moore,Los Angeles Angels,False,Image Variations Autographs	CPA-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Image Variations Autographs,,CPA-HS,1,Hagen Smith,Chicago White Sox,False,Image Variations Autographs	CPA-HS	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Image Variations Autographs,,CPA-JC,1,Jac Caglianone,Kansas City Royals,False,Image Variations Autographs	CPA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Image Variations Autographs,,CPA-TB,1,Travis Bazzana,Cleveland Guardians,False,Image Variations Autographs	CPA-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-1,1,Travis Bazzana,Cleveland Guardians,False,In Tune	IT-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-2,1,Chase Burns,Cincinnati Reds,False,In Tune	IT-2	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-3,1,Nick Kurtz,Oakland Athletics,False,In Tune	IT-3	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-4,1,Hagen Smith,Chicago White Sox,False,In Tune	IT-4	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-5,1,Jac Caglianone,Kansas City Royals,False,In Tune	IT-5	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-6,1,Christian Moore,Los Angeles Angels,False,In Tune	IT-6	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-7,1,Seaver King,Washington Nationals,False,In Tune	IT-7	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-8,1,Braden Montgomery,Boston Red Sox,False,In Tune	IT-8	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-9,1,James Tibbs III,San Francisco Giants,False,In Tune	IT-9	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-10,1,Carson Benge,New York Mets,False,In Tune	IT-10	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-11,1,Leo De Vries,San Diego Padres,False,In Tune	IT-11	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-12,1,Paulino Santana,Texas Rangers,False,In Tune	IT-12	Paulino Santana	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-13,1,Jose Perdomo,Atlanta Braves,False,In Tune	IT-13	Jose Perdomo	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-14,1,Emil Morales,Los Angeles Dodgers,False,In Tune	IT-14	Emil Morales	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-15,1,Adriel Radney,Arizona Diamondbacks,False,In Tune	IT-15	Adriel Radney	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-16,1,Walker Jenkins,Minnesota Twins,False,In Tune	IT-16	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-17,1,Max Clark,Detroit Tigers,False,In Tune	IT-17	Max Clark	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-18,1,Dylan Crews,Washington Nationals,False,In Tune	IT-18	Dylan Crews	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-19,1,Aidan Miller,Philadelphia Phillies,False,In Tune	IT-19	Aidan Miller	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,In Tune,,IT-20,1,Sebastian Walcott,Texas Rangers,False,In Tune	IT-20	Sebastian Walcott	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-1,1,Travis Bazzana,Cleveland Guardians,False,Plasma Power	PP-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-2,1,Nick Kurtz,Oakland Athletics,False,Plasma Power	PP-2	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-3,1,Jac Caglianone,Kansas City Royals,False,Plasma Power	PP-3	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-4,1,Christian Moore,Los Angeles Angels,False,Plasma Power	PP-4	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-5,1,Braden Montgomery,Boston Red Sox,False,Plasma Power	PP-5	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-6,1,James Tibbs III,San Francisco Giants,False,Plasma Power	PP-6	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-7,1,Cam Smith,Chicago Cubs,False,Plasma Power	PP-7	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-8,1,Carson Benge,New York Mets,False,Plasma Power	PP-8	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-9,1,Seaver King,Washington Nationals,False,Plasma Power	PP-9	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-10,1,Konnor Griffin,Pittsburgh Pirates,False,Plasma Power	PP-10	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-11,1,Bryce Rainer,Detroit Tigers,False,Plasma Power	PP-11	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-12,1,Brock Wilken,Milwaukee Brewers,False,Plasma Power	PP-12	Brock Wilken	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-13,1,Ryan Waldschmidt,Arizona Diamondbacks,False,Plasma Power	PP-13	Ryan Waldschmidt	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-14,1,Walker Jenkins,Minnesota Twins,False,Plasma Power	PP-14	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-15,1,Bryce Eldridge,San Francisco Giants,False,Plasma Power	PP-15	Bryce Eldridge	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-16,1,Matt Shaw,Chicago Cubs,False,Plasma Power	PP-16	Matt Shaw	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-17,1,Kyle Teel,Boston Red Sox,False,Plasma Power	PP-17	Kyle Teel	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-18,1,Roman Anthony,Boston Red Sox,False,Plasma Power	PP-18	Roman Anthony	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-19,1,Leo De Vries,San Diego Padres,False,Plasma Power	PP-19	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Plasma Power,,PP-20,1,Paulino Santana,Texas Rangers,False,Plasma Power	PP-20	Paulino Santana	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-BW,1,Brock Wilken,Milwaukee Brewers,False,Plasma Power Autographs	PPA-BW	Brock Wilken	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-CM,1,Christian Moore,Los Angeles Angels,False,Plasma Power Autographs	PPA-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-CS,1,Cam Smith,Chicago Cubs,False,Plasma Power Autographs	PPA-CS	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-JC,1,Jac Caglianone,Kansas City Royals,False,Plasma Power Autographs	PPA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-JT,1,James Tibbs III,San Francisco Giants,False,Plasma Power Autographs	PPA-JT	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-KG,1,Konnor Griffin,Pittsburgh Pirates,False,Plasma Power Autographs	PPA-KG	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-LD,1,Leo De Vries,San Diego Padres,False,Plasma Power Autographs	PPA-LD	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Plasma Power Autographs,,PPA-WJ,1,Walker Jenkins,Minnesota Twins,False,Plasma Power Autographs	PPA-WJ	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BB,1,Travis Bazzana,Cleveland Guardians,True,Prospect Dual Autographs	PDA-BB	Travis Bazzana / Chase Burns	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BB,2,Chase Burns,Cleveland Guardians,True,Prospect Dual Autographs	PDA-BB	Travis Bazzana / Chase Burns	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BB,1,Travis Bazzana,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BB	Travis Bazzana / Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BB,2,Chase Burns,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BB	Travis Bazzana / Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BC,1,Travis Bazzana,Cleveland Guardians,True,Prospect Dual Autographs	PDA-BC	Travis Bazzana / Jac Caglianone	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BC,2,Jac Caglianone,Cleveland Guardians,True,Prospect Dual Autographs	PDA-BC	Travis Bazzana / Jac Caglianone	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BC,1,Travis Bazzana,Kansas City Royals,True,Prospect Dual Autographs	PDA-BC	Travis Bazzana / Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BC,2,Jac Caglianone,Kansas City Royals,True,Prospect Dual Autographs	PDA-BC	Travis Bazzana / Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BK,1,Chase Burns,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BK	Chase Burns / Nick Kurtz	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BK,2,Nick Kurtz,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BK	Chase Burns / Nick Kurtz	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BK,1,Chase Burns,Oakland Athletics,True,Prospect Dual Autographs	PDA-BK	Chase Burns / Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BK,2,Nick Kurtz,Oakland Athletics,True,Prospect Dual Autographs	PDA-BK	Chase Burns / Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BL,1,Rhett Lowder,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BL	Rhett Lowder / Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BL,2,Chase Burns,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BL	Rhett Lowder / Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BS,1,Chase Burns,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BS	Chase Burns / Hagen Smith	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BS,2,Hagen Smith,Cincinnati Reds,True,Prospect Dual Autographs	PDA-BS	Chase Burns / Hagen Smith	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Prospect Dual Autographs,,PDA-BS,1,Chase Burns,Chicago White Sox,True,Prospect Dual Autographs	PDA-BS	Chase Burns / Hagen Smith	Chicago White Sox
