player_name,CT_list,market_all_in_price,pred_price,underpriced_by,seller,title,item_id,item_web_url
Victor MESA JR.,Vintage 99,11.24,13.7026,2.4626,its4salehere90,2025 Topps Update VICTOR MESA JR RC Vintage Stock 01/99 #US220 Marlins,,
Armando Alvarez,Blue Rainbow,3.47,5.9325,2.4625,fastshippingalways99,Armando Alvarez 2025 Topps Update Blue Rainbow Foil #US161 #/150 Rookie,,
Landen Roupp,Aqua Rainbow,3.59,6.0514,2.4614,2ndtonone78,2025 Topps Update #US135 LANDEN ROUPP Aqua Rainbow Foil BUY ANY 2 GET 1 FREE,,
Clay Holmes,Blue Rainbow,4.31,6.7672,2.4572,mostarcollectibles,2025 Topps Update Baseball - Clay Holmes #US245 (Blue Foil /150),,
Elly De La Cruz / Matt McLain,Base Rainbow,3.24,5.6968,2.4568,gooey0514,ELLY DE LA CRUZ  MATT MCLAIN 2025 Topps Update Rainbow Foil #US331 Reds,,
Matt Shaw,Base Rainbow,2.58,5.0363,2.4563,chmass-60,2025 Topps Update #US309 Dansby Swanson / Matt Shaw VC Rainbow Foil,,
Antonio Senzatela,Blue Rainbow,2.99,5.4457,2.4557,foxracingkx2508,2025 Topps Update Antonio Senzatela #US154 Blue Foil /150,,
Carlos Duran,Blue Rainbow,2.99,5.4457,2.4557,cards98765,2025 Topps Update Carlos Duran RC BLUE RAINBOW Parallel 134/150 Athletics #US104,,
Zach Agnos,Blue Rainbow,5.99,8.4454,2.4554,custom_collectibles_of_louisiana,2025 Topps Update Zach Agnos Blue Rainbow Foil /150 #US31 RC,,
Yohel Pozo,Blue Rainbow,5.99,8.4454,2.4554,micsle496,Yohel Pozo 2025 Topps Update Blue Holo Foil #ed/150 #US120,,
Zach Agnos,Blue Rainbow,5.99,8.4454,2.4554,phlashbackphills,Zach Agnos 2025 Topps Update Series #US31 Blue Rainbow Foil /150 Rockies,,
Zach Agnos,Blue Rainbow,5.99,8.4454,2.4554,ilied66,2025 Topps Update Zach Agnos Blue Rainbow Foil Holofoil Rookie RC #US31 /150,,
Ji Hwan Bae,Aqua Rainbow,3.48,5.9331,2.4531,jonharvey_23,2025 Topps Update Aqua Rainbow Foil SP Ji Hwan Bae #US64 Pirates,,
Spencer Schwellenbach,Chrome,1.85,4.3011,2.4511,stones1341,2025 TOPPS UPDATE CHROME - #USC132 SPENCER SCHWELLENBACH - ROOKIE X FACTOR.,,
Dane Myers,Purple Rainbow,3.59,6.0399,2.4499,jemclau5287,2025 Topps Update Dane Myers Purple Foil /250 #US228 Rays,,
Michael Lorenzen,Blue Rainbow,2.83,5.2776,2.4476,rkchasingvb,2025 Topps Update #US222 Michael Lorenzen Blue Holo Foil #/150,,
Grant Koch,Purple Rainbow,3.49,5.9369,2.4469,jakemetivier78,2025 Topps Update Grant Koch Rookie RC Purple Rainbow Foil /250 #US28 Pirates,,
Jose Iglesias,Blue Rainbow,3.0,5.4457,2.4457,tywen_8,2025 Topps Update Jose Iglesias Blue Foil # /150! Padres!,,
Jason Heyward,Holiday Jackolantern,2.74,5.1855,2.4455,4zrips,2025 Topps Update Series Jason Heyward Jack O' Lantern #US71 San Diego Padres,,
Matt Gorski,Holiday Jackolantern,3.49,5.9331,2.4431,john.reynolds723,2025 Topps Update Matt Gorski Jack O Lantern Foil RC US190,,
Fraser Ellard,Blue Rainbow,3.49,5.9325,2.4425,naypriz_collectibles,2025 Topps Update Blue Rainbow Foil Fraser Ellard RC #US159 White Sox /150,,
Armando Alvarez,Blue Rainbow,3.49,5.9325,2.4425,cascadia-sports-cards,Armando Alvarez 2025 Topps Update Blue Rainbow Foil #US161 #/150 Rookie,,
AJ Blubaugh,Sandglitter,1.86,4.3011,2.4411,infinityartmedia,AJ BLUBAUGH—2025 Topps Update Series Sandglitter #US177—ROOKIE CARD,,
John Rave,Gold 2025,3.49,5.9301,2.4401,dmills1985,JOHN RAVE RC 2025 Topps Update Gold US192 #/2025 SP KANSAS CITY ROYALS,,
Curtis Mead,Purple Rainbow,2.79,5.2287,2.4387,montananj1,2025 Topps Update Curtis Mead Purple Foil #072/250 Tampa Bay Rays #US41 Rays,,
Ryan Rolison,Holiday Jackolantern,2.75,5.1855,2.4355,kidults_collectibles,2025 Topps Update Ryan Rolison #US124 Holiday Jack O’Lantern RC Rockies,,
Eric Haase,Purple Rainbow,2.74,5.175,2.435,basment_dweller_cards,2025 Topps Update Series #US30 Eric Haase Purple /250 Milwaukee Brewers,,
Ryan Pressly,Holiday Jackolantern,2.74,5.175,2.435,catfish0311,2025 TOPPS UPDATE SERIES JACK-O-LANTERN FOIL RYAN PRESSLY #US46,,
Justin Steele,Chrome,1.95,4.3845,2.4345,tmgrnzx9r,2025 Topps Update Chrome JUSTIN STEELE Sepia Refractor USC3 Chicago Cubs,,
Matt Thaiss,Blue Rainbow,2.85,5.2828,2.4328,dalrev-90,2025 Topps Update #US48 Matt Thaiss /150 Blue Rainbow Foil,,
Luis Guerrero,Holiday Jackolantern,2.95,5.3814,2.4314,walt-9347,2025 TOPPS UPDATE HALLOWEEN JACK O'LANTERN #US36 LUIS GUERRERO RC BOSTON RED SOX,,
Luis Guerrero,Purple Rainbow,2.95,5.3814,2.4314,bassmanray03,2025 Topps Update #US36 Luis Guerrero Purple Rainbow Foil #/250,,
Kyle Higashioka,Gold 2025,2.5,4.9279,2.4279,sgoodbar,2025 Topps Update Kyle Higashioka 582/2025 Gold Parallel Rangers RANGERS,,
Will Wilson,Gold 2025,3.98,6.4073,2.4273,memphocards,2025 Topps Update WILL WILSON Gold Rookie #/2025 Cleveland Guardians #US255,,
Christian Koss,Gold 2025,3.98,6.4073,2.4273,clayscards86,2025 Topps Update Series - Christian Koss #US174 Gold /2025 (RC),,
Dustin May,Holiday Jackolantern,2.75,5.175,2.425,da661shop,2025 Topps Update Series - Dustin May Jack-o-lantern Holiday Foil,,
Daniel Robert,Holiday Ghost,2.75,5.175,2.425,peachstatesportscards,2025 Topps Update Series Daniel Robert Ghost Holiday Foil Parallel Rookie Card,,
Camilo Doval,Purple Rainbow,2.77,5.1948,2.4248,dnyikos13,2025 Topps Update Purple Rainbow Foil #US328 Camilo Doval #169/250 Giants,,
Michel Otañez,Green Foil,10.98,13.404,2.424,gmintcards,2025 Topps Update #US95 Michel Otañez Green Holo Foil #/99,,
,Holiday Jackolantern,3.1,5.5225,2.4225,pheeney93,Travis d’Arnaud 2025 Topps Update (SP) Holiday Jack-o’-lantern Foil #US33 Angels,,
Hayden Birdsong,Chrome,1.1,3.5223,2.4223,shredlinecards24,HAYDEN BIRDSONG 2025 Topps Update Chrome #USC159 Rookie RC GIANTS,,
Max Lazar,Green Foil,10.98,13.4011,2.4211,maklue7,Max Lazar 2025 Topps Update /99 Green Foil #US194 Phillies RC,,
Steven Matz,Purple Rainbow,2.74,5.1604,2.4204,glaciercardbreaks,2025 Topps Update Steven Matz #US35 Purple Holo Foilboard 203/250 Cardinals,,
Caleb Durbin,Purple Rainbow,6.31,8.7277,2.4177,bearsupplyco,2025 Topps UPDATE Caleb Durbin RC Rookie Milwaukee Brewers #US170 /250 Purple,,
Caleb Durbin,Purple Rainbow,6.31,8.7277,2.4177,bearsupplyco,2025 Topps UPDATE Caleb Durbin RC Rookie Milwaukee Brewers #US170 /250 Purple,,
Gage Workman,Sandglitter,1.19,3.6074,2.4174,michaeljames44,2025 Topps Update Series Gage Workman #US118 Sandglitter,,
Will Wilson,Gold 2025,3.99,6.4073,2.4173,okiekatie,2025 Topps Update #US255 Will Wilson RC Gold Border /2025 Cleveland Guardians,,
Juan Morillo,Blue Rainbow,3.99,6.4062,2.4162,cardknocks_trading_cards,2025 Topps Update #US232 Juan Morillo Blue Rainbow Foil /150,,
Hyeseong Kim,Mystical,2.08,4.4951,2.4151,tandlshops,2025 Topps Update - Mystical #MYS-23 Hyeseong Kim,,
Michael Darrell-Hicks,Purple Rainbow,5.44,7.8548,2.4148,bearjax,2025 Topps Update #US319 Michael Darrell-Hicks Purple Holo Foil #/250,,
Brooks Lee,Purple Rainbow,5.44,7.8548,2.4148,bucs-21,2025 Topps Update #US243 Brooks Lee Purple Rainbow Foil #/250,,
Jose Herrera,Holiday Jackolantern,2.75,5.1604,2.4104,gameballsportscards,2025 Topps Update Jose Herrera #US272 Jack O'Lantern Holiday Foil Diamondbacks,,
Parker Dunshee,Aqua Rainbow,2.75,5.1604,2.4104,jcollectibles13,2025 Topps Update #US296 Parker Dunshee Aqua Rainbow Foil RC,,
Jamie Westbrook,Aqua Rainbow,2.75,5.1604,2.4104,st.croixcards,2025 Topps Update - Aqua Rainbow Foil - Jamie Westbrook #US3 (RC),,
Yaramil Hiraldo,Blue Rainbow,4.99,7.3988,2.4088,417dlthome,2025 Topps Update Yaramil Hiraldo RC Blue Rainbow Foil /150 Orioles #US210,,
Travis d'Arnaud,Gold 2025,4.0,6.4073,2.4073,shibby1824,2025 Topps Update TRAVIS D'ARNAUD #US33 GOLD /2025 Angels,,
Amed Rosario,Purple Rainbow,2.79,5.1948,2.4048,goatripper069,2025 Topps Update Series - Amed Rosario #US322 Purple Holofoil /250,,
Travis d'Arnaud,Diamante,1.75,4.1547,2.4047,pnw-406cardcollecting,Travis D'Arnaud Diamante Foil 2025 Topps Update Series Card #US33 LA Angels,,
Dane Myers,Blue Rainbow,3.83,6.2344,2.4044,rkchasingvb,2025 Topps Update #US228 Dane Myers Blue Rainbow Foil #/150,,
David Morgan,Gold 2025,1.99,4.3937,2.4037,angarmbr90,David Morgan - 2025 Topps Update Series | Gold /2025 | #US348,,
,Orange Black,1.12,3.5223,2.4023,rickscollege,Luis Urias- 2025 Topps Update Series #US334 Holiday Orange & Black Foil,,
Christian Vázquez,Aqua Rainbow,2.98,5.3814,2.4014,tri-statetoploaders,2025 Topps Update #US7 Christian Vázquez Aqua Rainbow Foil,,
Antonio Senzatela,Holiday Jackolantern,2.98,5.3814,2.4014,billybaseball,2025 Topps Update Antonio Senzatela Holiday Jack O’Lantern #US154,,
Travis d'Arnaud,Orange Black,2.25,4.6497,2.3997,garygunner,2025 Topps Update Halloween Orange and Black Foil #US33 Travis d'Arnaud,,
Will Wilson,Orange Black,2.25,4.6497,2.3997,stecia-5214,Will Wilson Foil Rookie RC 2025 Topps Update  US255 Black/orange Guardians,,
Yaramil Hiraldo,Blue Rainbow,5.0,7.3988,2.3988,katertot1372,2025 Topps Update Blue Foil 4/150 Yaramil Hiraldo (RC) Orioles,,
Cam Smith,Orange Black,1.99,4.3845,2.3945,kjstone7355,2025 Topps Update Series - Cam Smith #US45 Holiday Orange & Black Foil (RC),,
Caleb Durbin,Sandglitter,1.99,4.3845,2.3945,mmats01,2025 Topps Update Series #US170 Caleb Durbin Sandglitter Parallel Brewers,,
Matt Shaw,Sandglitter,1.99,4.3845,2.3945,pet_that_goat,2025 Topps Update - Sandglitter - #US309 Dansby Swanson / Matt Shaw VC,,
Justin Steele,Sandglitter,1.99,4.3845,2.3945,pnw-406cardcollecting,Justin Steele Sandglitter Foil 2025 Topps Update Series Card #US248 Chicago Cubs,,
Cam Smith,Orange Black,1.99,4.3845,2.3945,kjstone7355,2025 Topps Update Series - Cam Smith #US45 Holiday Orange & Black Foil (RC),,
Caleb Durbin,Sandglitter,1.99,4.3845,2.3945,mmats01,2025 Topps Update Series #US170 Caleb Durbin Sandglitter Parallel Brewers,,
Tyler Freeman,Purple Rainbow,2.71,5.1023,2.3923,sillycards_packsareforkids,2025 Topps Update Tyler Freeman PURPLE FOIL 027/250 RC #US303 Colorado Rockies,,
Luis Guerrero,Purple Rainbow,2.99,5.3814,2.3914,pattal-3,2025 Topps Update Luis Guerrero RC Purple Foil /250 US36 Boston Red Sox Rookie,,
Michael Taylor,Holiday Jackolantern,2.77,5.1604,2.3904,marcus290300,Jack O Lantern Holiday Foil SP Michael Taylor 2025 Topps Update #US57 Pumpkin 🎃,,
Francisco Lindor,Mystical,1.98,4.3674,2.3874,keppyscollectibles,2025 Topps Update Series - Mystical Francisco Lindor #MYS-7,,
Elly De La Cruz / Matt McLain,Base Rainbow,3.31,5.6968,2.3868,hulkmaster_5,2025 Topps Update #US331 Elly De La Cruz / Matt McLain VC Rainbow Foil,,
Caleb Durbin,Orange Black,2.0,4.3845,2.3845,dadanddaughterscards,2025 Topps Update Caleb Durbin Orange Halloween Foil RC #US170 Rookie Brewers,,
Caleb Durbin,Sandglitter,2.0,4.3845,2.3845,homeofthecards,2025 Topps Update #US170 Caleb Durbin Sandglitter,,
Caleb Durbin,Orange Black,2.0,4.3845,2.3845,dadanddaughterscards,2025 Topps Update Caleb Durbin Orange Halloween Foil RC #US170 Rookie Brewers,,
Caleb Durbin,Sandglitter,2.0,4.3845,2.3845,homeofthecards,2025 Topps Update #US170 Caleb Durbin Sandglitter,,
Ryan Fitzgerald,Diamante,1.89,4.2715,2.3815,sccollector,2025 Topps Update Series Ryan Fitzgerald Diamante Foil #US308 Rookie RC Twins,,
Liam Hicks,Purple Rainbow,3.0,5.3814,2.3814,somegoodz,2025 Topps Update Purple Rainbow Foil #US52 Liam Hicks Miami Marlins /250,,
Eric Haase,Blue Rainbow,3.99,6.3688,2.3788,dkbbl8,2025 Topps Update #US30 Eric Haase Blue Rainbow Foil #/150 Milwaukee Brewers,,
Francisco Lindor,Mystical,1.99,4.3674,2.3774,shoeboxsports24,2025 Topps Update Series - Mystical Francisco Lindor #MYS-7 - New York Mets,,
Spencer Schwellenbach,Base Rainbow,3.32,5.6968,2.3768,ericscardsii,Spencer Schwellenbach 2025 Topps Update Rainbow Foil #US327 Atlanta Braves RC,,
Jonathan Bermúdez,Orange 25,6.98,9.3556,2.3756,elitecardsnstuff44,Jonathan Bermúdez 2025 Topps Update Rookie #US144 Orange Foil 22/25 Marlins,,
Christian Koss,Holiday Jackolantern,2.99,5.3643,2.3743,millhouse2737,2025 Topps Update #US174 Christian Koss Holiday Jack O’Lantern RC,,
,Blue Rainbow,3.19,5.5623,2.3723,brushing23,"2025 Topps Update  BLUE Holofoil Christian Vazquez 56/150 US7, Twins",,
,Blue Rainbow,3.19,5.5623,2.3723,brushing23,"2025 Topps Update  BLUE Holofoil Christian Vazquez 56/150 US7, Twins",,
Kristian Campbell,Base Rainbow,2.75,5.1204,2.3704,slipnslide_72,2025 Topps Update Series Rainbow Foil Kristian Campbell #US129 Rookie Debut,,
Kristian Campbell,Base Rainbow,2.75,5.1204,2.3704,slipnslide_72,2025 Topps Update Series Rainbow Foil Kristian Campbell #US129 Rookie Debut,,
Adael Amador,Blue Rainbow,2.99,5.3601,2.3701,bicyclerips,ADAEL AMADOR 2025 TOPPS UPDATE SERIES ROOKIE DEBUT BLUE FOIL RC /150 Q3967,,
Francisco Lindor,Mystical,2.0,4.3674,2.3674,erro-borc,2025 Topps Update Series - Mystical Francisco Lindor #MYS-7 - New York Mets,,
Tyler Heineman,Blue Rainbow,3.08,5.4457,2.3657,djchinosports,2025 Topps Update Series Rainbow Foil Tyler Heineman Toronto Blue Jays #US91,,
Yohel Pozo,Purple Rainbow,5.49,7.8548,2.3648,hambohobbyshop,2025 Topps Update #US120 Yohel Pozo Purple Foil #/250 St. Louis Cardinals,,
Shane Smith,Purple Rainbow,5.49,7.8548,2.3648,bucs-21,2025 Topps Update #US278 Shane Smith Purple Rainbow Foil #/250,,
Travis d'Arnaud,Diamante,1.79,4.1547,2.3647,linedrivecards,2025 Topps Update #US33 Travis d'Arnaud Diamante Foil Los Angeles Angels,,
Lake Bachar,Purple Rainbow,2.74,5.1023,2.3623,cardboard_collector83,2025 Topps Update Series LAKE BACHAR Purple Foil 231/250 Rookie #US158,,
Jace Jung,Diamante,1.55,3.9095,2.3595,twinning99,2025 Topps Update Series Jace Jung Pink Diamante RC Debut Parallel #US93,,
Elly De La Cruz,Purple Rainbow,5.99,8.3485,2.3585,stewsblus,2025 Topps Update Elly De La Cruz Grand Giveaway Purple /250 Reds #US235,,
Braydon Fisher,Blue Rainbow,4.09,6.4432,2.3532,crainscards,2025 Topps Update Braydon Fisher Rookie Card # US89 RC Rainbow Foil Blue Jays,,
Tyler Freeman,Aqua Rainbow,2.75,5.1023,2.3523,cascadia-sports-cards,Tyler Freeman 2025 Topps Update Aqua Rainbow Foil #US303,,
Luis Matos,Purple Rainbow,3.49,5.8404,2.3504,ste-705636,2025 Topps Update- Luis Matos #US29 Purple 130/250 - Free Shipping,,
Carson Palmquist,Purple Rainbow,3.14,5.4901,2.3501,2ndtonone78,2025 Topps Update #US321 CARSON PALMQUIST RC Purple Rainbow Foil /250,,
Jeremiah Estrada,Aqua Rainbow,3.68,6.0252,2.3452,brushing23,Jeremiah Estrada 2025 Topps Update #US263  San Diego Padres Aqua Rainbow Foil,,
Willie MacIver,Blue Rainbow,3.31,5.6551,2.3451,uc_milpitas,WILLIE MACIVER 2025 TOPPS UPDATE SERIES ROOKIE BLUE FOIL RC /150,,
Bryan De La Cruz,Holiday Jackolantern,3.18,5.5225,2.3425,rmjem-7,2025 Topps Update Bryan De La Cruz Holiday Jack O Lantern SP 🔥 Yankees #US234,,
Max Lazar,Holiday Jackolantern,2.75,5.0925,2.3425,ppgshader,2025 Topps Update Max Lazar Jack O’Lantern Foil RC Philadelphia Phillies #US194,,
Christian Koss,Sandglitter,2.31,4.6497,2.3397,blainsampl-0,2025 Topps Update Series - Christian Koss #US174 Sandglitter (RC),,
Travis Jankowski,Sandglitter,1.63,3.9639,2.3339,tabbysportscards2022,2025 Topps Update Travis Jankowski #US74 Sandglitter New York Mets 29G,,
Colton Gordon,Purple Rainbow,3.05,5.3814,2.3314,bentleybadgerenterprises,2025 Topps Update Series - Colton Gordon (RC) /250 - Purple Foil- #US157,,
,Gold 50,11.25,13.5753,2.3253,pips2331,2025 Topps Update YOAN MONCADA Gold Foil #26/50 Angels #US24,,
Zac Veen,Diamante,1.83,4.1547,2.3247,tommypgoods,2025 Topps Update Series - Pink Diamante Foil (SP) #US2 Zac Veen (RC),,
Zac Veen,Diamante,1.83,4.1547,2.3247,tommypgoods,2025 Topps Update Series - Pink Diamante Foil (SP) #US2 Zac Veen (RC),,
Chase Petty,Gold 2025,2.95,5.2746,2.3246,whitesoxfan8907,Chase Petty Reds RC 2025 Topps Update Gold Parallel /2025 US275,,
Ryan Fitzgerald,Diamante,1.95,4.2715,2.3215,whitesoxfan8907,Ryan Fitzgerald RC 2025 Topps Update Series #US308 Diamante Foil,,
Donovan Solano,Purple Rainbow,2.84,5.1604,2.3204,scottfreegg,2025 Topps Update Series #US281 Donovan Solano Purple Holo Foil /250 - Mariners,,
Zach Agnos,Purple Rainbow,5.54,7.8548,2.3148,comc_consignment,2025 Topps Update Purple Rainbow Foil /250 Zach Agnos #US31 13t3,,
Travis d'Arnaud,Base Rainbow,1.84,4.1547,2.3147,ericscardsii,Travis d'Arnaud 2025 Topps Update Rainbow Foil #US33 Los Angeles Angels,,
Grant Wolfram,Orange Black,1.99,4.3011,2.3111,schleidscards24,2025 Topps Update #US114 Grant Wolfram Orange Holiday Foil Rookie RC Orioles,,
Mitch Spence,Purple Rainbow,2.85,5.1604,2.3104,bonds2001,2025 Topps Update Purple Rainbow Foil #US20 Mitch Spence SERIAL # 150/250,,
Chandler Simpson,1990,1.5,3.807,2.307,pnw-406cardcollecting,Chandler Simpson 1990 Foil Rookie RC 2025 Topps Update Series Card #U90-6 Rays,,
Chandler Simpson,1990,1.5,3.807,2.307,pnw-406cardcollecting,Chandler Simpson 1990 Foil Rookie RC 2025 Topps Update Series Card #U90-6 Rays,,
Eric Orze,Gold 2025,2.95,5.2561,2.3061,dmills1985,ERIC ORZE RC 2025 Topps Update Gold US212 #/2025 SP TAMPA BAY RAYS,,
Thairo Estrada,Blue Rainbow,3.14,5.4457,2.3057,bicyclerips,2025 Topps Update Blue Foil /150 #US339 Thairo Estrada Colorado Rockies,,
Edgar Quero,Chrome,1.66,3.9635,2.3035,infinityartmedia,EDGAR QUERO—2025 Topps Update Series Chrome Fortune 15 #F15-22—ROOKIE CARD,,
Edgar Quero,Chrome,1.66,3.9635,2.3035,infinityartmedia,EDGAR QUERO—2025 Topps Update Series Chrome Fortune 15 #F15-22—ROOKIE CARD,,
Joe Boyle,Purple Rainbow,3.75,6.0514,2.3014,kosportsandcards,2025 Topps Update JOE BOYLE PURPLE Foil Parallel 216/250 Rays,,
Hyeseong Kim,Purple Rainbow,6.43,8.7277,2.2977,bensonscardhouse,2025 Topps Update Series - Debut Hyeseong Kim #US312 Purple Holo Foil /250,,
Evan Sisk,Gold 2025,2.98,5.2746,2.2946,crows_cards,2025 Topps Update Series - Evan Sisk #US176 Gold /2025 (RC) Kansas City Royals,,
Curtis Mead,Blue Rainbow,2.99,5.2828,2.2928,pnw-406cardcollecting,Curtis Mead Blue Holo Foil /150 2025 Topps Update Series #US41 Tampa Bay Rays,,
Dairon Blanco,Blue Rainbow,2.99,5.2828,2.2928,thecord44,2025 TOPPS UPDATE SERIES DAIRON BLANCO BLUE FOIL /150 ROYALS,,
Andrés Giménez,Blue Rainbow,3.27,5.5623,2.2923,dunbarsportscards,🔥Andrés Giménez 2025 Topps Update Series #US75 Rainbow Foil Toronto Blue Jays,,
Bailey Horn,Blue Rainbow,3.44,5.729,2.289,fastshippingalways99,Bailey Horn 2025 Topps Update Blue Holo Foil /150,,
Brady Singer,Independence Day 76,12.48,14.768,2.288,scooter777,"2025 Topps Update~#344⭐BRADY SINGER⭐ 《""INDEPENDENCE DAY""》#/76~REDS STAR VETERAN",,
Nathaniel Lowe,Blue Rainbow,2.99,5.2776,2.2876,naypriz_collectibles,2025 Topps Update Blue Rainbow Foil Nathaniel Lowe #US230 Nationals /150,,
Ryan Zeferjahn,Gold 2025,2.99,5.2746,2.2846,all-starcardsandmore,2025 Topps Update #US324 Ryan Zeferjahn Gold #/2025 Rookie Los Angeles Angels,,
Travis Jankowski,Gold 2025,2.99,5.2746,2.2846,jacroc-7369,2025 Topps Update Series - Travis Jankowski #US74 Gold /2025,,
Ryan Zeferjahn,Gold 2025,2.99,5.2746,2.2846,jaxjay9,2025 Topps Update Ryan Zeferjahn RC Rookie Gold SP # 293 /2025 🔥 Angels,,
Jeff Criswell,Gold 2025,2.99,5.2746,2.2846,yrtrainisleaving,2025 Topps Update Jeff Criswell RC Gold 0687/2025 #US5 Colorado Rockies,,
Ryan Gusto,Holiday Jackolantern,3.65,5.9331,2.2831,thesteinie,2025 Topps Update Ryan Gusto #US292 Jack O'Lantern Foil Houston Astros,,
Michael Soroka,Blue Rainbow,3.0,5.2828,2.2828,josnic-9149,2025 Topps Update Series - MICHAEL SOROKA #US347 Blue Foil /150,,
Francisco Lindor,Gold 2025,3.28,5.5616,2.2816,dc24,2025 Topps Update 2-For-1 Swing FRANCISCO LINDOR #/2025 GOLD Parallel Mets US290,,
Jake Mangum,Diamante,1.99,4.2715,2.2815,krgan313,2025 Topps Update Series - Jake Mangum #US306 Diamante Foil (RC) Tampa Bay Rays,,
Matthew Liberatore,Blue Rainbow,3.0,5.2776,2.2776,bdsportscards760,Matthew Liberatore 2025 Topps Update #US185 BLUE RAINBOW FOIL /150 Cardinals,,
Walker Buehler,Blue Rainbow,3.0,5.2776,2.2776,jimmiepeyton4818,Walker Buehler 2025 Topps Update Blue Foil 038/150 Card #US103,,
Eric Orze,Gold 2025,2.98,5.2561,2.2761,rt_card_vault,2025 Topps Update Series Eric Orze #US212 Gold /2025 Rays RC,,
Michael Darrell-Hicks,Purple Rainbow,5.58,7.8548,2.2748,bob1981,2025 TOPPS UPDATE PURPLE  FOIL 50/250  MICHAEL DARRELL HICKS RC #319 ANGELS,,
Jeff Criswell,Gold 2025,3.0,5.2746,2.2746,ldcollectibles25,2025 Topps Update Series Gold 1811/2025 Jeff Criswell Rookie #US5 Rockies,,
Caden Dana,Green Foil,6.99,9.2618,2.2718,skuters_trading_cards,2025 Topps Update GREEN HOLOFOIL #17/99 Caden Dana #US187 *ROOKIE* ~LA Angels~,,
Chase Shugart,Green Foil,6.99,9.2618,2.2718,pd11cards,2025 Topps Update Green Foil Parallel Chase Shugart RC #US47 Pirates 79/99,,
Jacob Wilson,Diamante,2.0,4.2715,2.2715,marcgvas_1,2025 Topps Update #US180 Jacob Wilson RC Debut Diamante Foil Nmmt,,
Nathan Wiles,Purple Rainbow,2.92,5.1855,2.2655,dnyikos13,2025 Topps Update Purple Rainbow Foil #US216 Nathan Wiles RC #136/250 Braves,,
Bryan De La Cruz,Orange 25,11.31,13.5753,2.2653,rutim-22,2025 Topps Update Bryan De La Cruz Yankees Orange /25,,
Chandler Simpson,Sandglitter,1.7,3.9635,2.2635,spina4life,2025 Topps Update #US349 Chandler Simpson Sandglitter Rookie Debut Rays RC,,
Chandler Simpson,Sandglitter,1.7,3.9635,2.2635,spina4life,2025 Topps Update #US349 Chandler Simpson Sandglitter Rookie Debut Rays RC,,
Devin Williams,Independence Day 76,11.31,13.5728,2.2628,mostarcollectibles,2025 Topps Update Baseball - Devin Williams #US178 (Independence Day /76),,
Jose Herrera,Orange 25,6.98,9.2422,2.2622,scooter777,2025 Topps Update~#272⭐️JOSE HERRERA⭐《ORANGE Foilboard》#/25~DIAMONDBACKS,,
Kristian Campbell,Base Rainbow,2.86,5.1204,2.2604,infinityartmedia,KRISTIAN CAMPBELL—2025 Topps Update Series Rainbow Foil #US1—ROOKIE CARD,,
Kristian Campbell,Base Rainbow,2.86,5.1204,2.2604,infinityartmedia,KRISTIAN CAMPBELL—2025 Topps Update Series Rainbow Foil #US1—ROOKIE CARD,,
Tyler Mahle,Purple Rainbow,3.25,5.5079,2.2579,girldadbreaks,2025 Topps Update Purple Rainbow Foil Tyler Mahle #152 Rangers /250,,
Eric Orze,Gold 2025,3.0,5.2561,2.2561,ldcollectibles25,2025 Topps Update Series Gold 185/2025 Eric Orze Rookie #US212 Tampa Bay Rays,,
